OBJECTID,Sign_Type,Size_,Supplement,Sign_Post,Year_Insta,Category,Notes,MUTCD,Ownership,FACILITYID,Schools,Location_Adjusted,Replacement_Zone,Sign_Text,Set_ID,FieldVerifiedDate,GlobalID,Latitude,Longitude
9676,Keep Right,"24"" X 30""",Not Specified,Punched Telespar,,Regulatory,Not Specified,R4-7,Champaign,10510,Not Specified,AERIAL,C,Not Specified,7378,Not Specified,{AB367D5C-C34A-4CD4-85EA-EC0F249EF869},40.11213656055733,-88.27677705113075
9677,MTD Bus Stop,"12"" X 18""",Not Specified,Not Specified,,MTD,Not Specified,N/A,MTD,10511,Not Specified,AERIAL,E,Not Specified,7379,Not Specified,{7E71DA7F-8E6C-477F-AF84-7D6C3B6D6AED},40.083632744547415,-88.27746478968277
9678,MTD Bus Stop,"12"" X 18""",Not Specified,Punched Telespar,,MTD,Not Specified,N/A,MTD,10512,Not Specified,AERIAL,E,Not Specified,7380,Not Specified,{20AD2228-8EDF-49F8-B041-AD817FF80917},40.08382559268654,-88.27913489313083
9679,MTD Bus Stop,"12"" X 18""",Not Specified,Streetlight,,MTD,Not Specified,N/A,MTD,10513,Not Specified,AERIAL,D,Not Specified,5822,Not Specified,{F54306AE-2F17-4399-98E1-0FFAF7B5A4C5},40.09817666751872,-88.27742424679273
9680,MTD Bus Stop,"12"" X 18""",Not Specified,Punched Telespar,,MTD,Not Specified,N/A,MTD,10514,Not Specified,AERIAL,C,Not Specified,7381,Not Specified,{4141F2F9-AE64-4D28-A8E6-04DD817FC586},40.09815273529581,-88.27255042931824
9681,MTD Bus Stop,"12"" X 18""",Not Specified,Punched Telespar,,MTD,Not Specified,N/A,MTD,10515,Not Specified,AERIAL,C,Not Specified,7382,Not Specified,{25A1C176-76FC-4DDD-9BA9-BAC608D9EAC3},40.09811481189477,-88.26524878526965
9682,No Parking to Corner,"12"" X 18""",Not Specified,Punched Telespar,,Parking,Not Specified,HR7-11,Champaign,10516,Not Specified,AERIAL,J,Not Specified,7383,Not Specified,{B6E99DDA-8055-4EE7-B913-A1AA472786AF},40.11428272030187,-88.23360230042597
9683,Permit Parking Only,"12"" X 18""",Not Specified,Punched Telespar,,Parking,Not Specified,PPO,Champaign,10518,Not Specified,AERIAL,J,Not Specified,7384,Not Specified,{D3343558-2CC3-4F1C-8A2A-19C6C0060F7F},40.11427156922804,-88.23344188826252
9684,One Way Left,"18"" X 24""",Not Specified,Punched Telespar,,School,Folded sign and locked,R6-2L,Champaign,10519,Not Specified,AERIAL,G,Not Specified,6868,Not Specified,{398AD8D3-773B-45DF-A24E-5C44004BE711},40.11162011813592,-88.2485061153813
9685,One Way Right,"18"" X 24""",Not Specified,Punched Telespar,,School,Folded sign and locked,R6-2R,Champaign,10520,Not Specified,AERIAL,G,Not Specified,6868,Not Specified,{90FC6E8D-CDA5-41FB-A3E7-1DFFB463998C},40.11162011813592,-88.2485061153813
9686,One Way Left,"18"" X 24""",Not Specified,Power Pole,,School,Folded sign and locked,R6-2L,Champaign,10521,Not Specified,AERIAL,G,Not Specified,7066,Not Specified,{0D36A58A-70AC-4647-A635-7307E85CBCA6},40.11067663349324,-88.24838361775734
9687,One Way Right,"18"" X 24""",Not Specified,Building,,Regulatory,Not Specified,R6-2R,Champaign,10522,Not Specified,AERIAL,G,Not Specified,7385,Not Specified,{FCA0D2D0-4D7F-4FF3-898E-C2CC244D61AA},40.11025976686854,-88.24467318227687
9688,One Way Left,"12"" X 36""",Not Specified,Streetlight,2013-01-01,Regulatory,Not Specified,R6-1L,Champaign,10523,Not Specified,AERIAL,I,Not Specified,6869,Not Specified,{C01BD807-AF51-4F21-A40A-E7C73F8DE104},40.10647580485889,-88.24142160613103
9689,One Way Right,"12"" X 36""",Not Specified,Streetlight,2013-01-01,Regulatory,Not Specified,R6-1R,Champaign,10524,Not Specified,AERIAL,I,Not Specified,6869,Not Specified,{D26669C3-C8D8-43C4-8B34-4F182AFAE42A},40.10647580485889,-88.24142160613103
9690,One Way Left,"12"" X 36""",Not Specified,Punched Telespar,,Regulatory,Not Specified,R6-1L,Champaign,10525,Not Specified,AERIAL,I,Not Specified,7386,Not Specified,{98E3C7C8-035C-4A5B-ABDE-B6C67DDF0F5E},40.10642651131404,-88.2402424985503
9691,One Way Right,"12"" X 36""",Not Specified,Punched Telespar,,Regulatory,Not Specified,R6-1R,Champaign,10526,Not Specified,AERIAL,I,Not Specified,7386,Not Specified,{CC1CBD6E-B2A9-4E7F-B63E-6AD0EB2AF8CB},40.10642651131404,-88.2402424985503
9692,One Way Left,"12"" X 36""",Not Specified,Streetlight,,Regulatory,Not Specified,R6-1L,Champaign,10529,Not Specified,AERIAL,I,Not Specified,7144,Not Specified,{E8661602-D19C-49D1-AE97-CC1C81C91A49},40.1064844624582,-88.2393885090763
9693,One Way Right,"12"" X 36""",Not Specified,Streetlight,,Regulatory,Not Specified,R6-1R,Champaign,10530,Not Specified,AERIAL,I,Not Specified,7144,Not Specified,{A8CD9634-6448-49BF-9A68-29F2753397C4},40.1064844624582,-88.2393885090763
9694,Streetname - Campustown,"6"" X 30""",Not Specified,Streetlight,,Streetname,Streetname - Campustown ,N/A,Champaign,10531,Not Specified,AERIAL,I,Fifth St,7388,Not Specified,{9322C0CA-6DAA-4435-BCD4-1A4E0F03E835},40.106899393487986,-88.23213977683122
9695,Streetname - Campustown,"6"" X 30""",Not Specified,Streetlight,,Streetname,Not Specified,N/A,U of I,10533,Not Specified,AERIAL,I,S Fourth St,7390,Not Specified,{851E1609-1D11-4046-88D5-ED725AA0877E},40.10551916587196,-88.23336708960608
9696,Streetname - Campustown,"6"" X 30""",Not Specified,Streetlight,,Streetname,Streetname - Campustown ,N/A,Champaign,10534,Not Specified,AERIAL,I,Chalmers St,7389,Not Specified,{C325AFEB-FBCA-43C3-A369-50DF523BF040},40.1069125746511,-88.23339236458395
9697,Streetname,"18"" X 60""",Not Specified,Traffic Signal Mast Arm,,Streetname,Not Specified,D3-1,Champaign,10535,Not Specified,AERIAL,I,Fourth Street,7391,Not Specified,{8CD87114-AC19-44DD-978F-96C8580E449C},40.11275723165972,-88.23377001156123
9698,Streetname,"24"" X 48""",Not Specified,Traffic Signal Mast Arm,,Streetname,Not Specified,D3-1,Champaign,10537,Not Specified,AERIAL,I,Springfield Avenue,7392,Not Specified,{6E30B3EE-4FC8-4E18-8B13-BF30A7272708},40.11253904402341,-88.2337097570935
9699,MTD Bus Stop,"12"" X 18""",Not Specified,Traffic Signal Mast Arm,,MTD,Not Specified,N/A,MTD,10538,Not Specified,AERIAL,I,Not Specified,7393,Not Specified,{EC919737-6310-4DE1-847D-0EF2831AE122},40.11032480849219,-88.2333893892886
9700,No Parking,"12"" X 18""",Not Specified,Streetlight,,Parking,Not Specified,R7-1,Champaign,10540,Not Specified,AERIAL,I,Not Specified,7394,Not Specified,{5AA66722-84A7-4AB6-A93A-AB996BC4CE3A},40.109820679947845,-88.2319582390183
9701,No Parking,"12"" X 18""",Not Specified,Streetlight,,Parking,Not Specified,R7-1,Champaign,10541,Not Specified,AERIAL,I,Not Specified,7395,Not Specified,{B43645F9-A710-484E-A9A9-8B4F50827D2A},40.109991262451196,-88.23196805796286
9702,No Parking,"12"" X 18""",Not Specified,Streetlight,,Parking,Not Specified,R7-1,Champaign,10542,Not Specified,AERIAL,I,Not Specified,7396,Not Specified,{8647C2B1-BF45-4FD7-B31F-09CC52F4AB63},40.11049426655711,-88.23197784333908
9703,No Parking,"12"" X 18""",Not Specified,Streetlight,,Parking,Not Specified,R7-1,Champaign,10543,Not Specified,AERIAL,I,Not Specified,7397,Not Specified,{2868C48D-32B6-4D8C-B5CE-68282877F4CC},40.11159205665459,-88.2320079735671
9704,No Parking,"12"" X 18""",Not Specified,Punched Telespar,,Parking,Not Specified,R7-1,Champaign,10544,Not Specified,AERIAL,I,Not Specified,7398,Not Specified,{37298940-C521-4C25-886D-4B6EB85CEB70},40.112009358529626,-88.23202035927653
9705,No Parking,"12"" X 18""",Not Specified,Punched Telespar,,Parking,Not Specified,R7-1,Champaign,10545,Not Specified,AERIAL,I,Not Specified,7399,Not Specified,{3A6D0929-2E1A-4E99-B392-F77C42729ACA},40.112395222383824,-88.2320318533748
9706,No Parking to Corner,"12"" X 18""",Not Specified,Punched Telespar,,Parking,Not Specified,HR7-11,Champaign,10546,Not Specified,AERIAL,I,Not Specified,7400,Not Specified,{5D9345B2-C03A-4BF2-98A0-7862E5B44F7D},40.11254273775028,-88.23213926444879
9707,Streetname - Downtown,"8"" X 36""",Not Specified,Traffic Signal Mast Arm,,Streetname,Not Specified,N/A,Champaign,10547,Not Specified,AERIAL,K,60 E University Ave,7269,Not Specified,{655FB7B7-0ADD-4D72-BC98-6DC6727ACFF7},40.116224124834694,-88.24124902159741
9708,Streetname - Assembly,"6"" X 30""/ 6"" X 30""",Not Specified,Punched Telespar,2014-01-01,Streetname,Not Specified,D3-1,Champaign,10548,Not Specified,GPS,J,Water St,7363,Not Specified,{DA4EE0EC-2353-425A-BF83-FF5C9114D371},40.11467343967279,-88.2401566766472
9709,Streetname - Assembly,"6"" X 30""/ 6"" X 30""",Not Specified,Streetlight,,Streetname,Not Specified,D3-1,Champaign,10549,Not Specified,GPS,J,Bailey St,7183,Not Specified,{9D3C3B61-B415-4874-BCE0-444E194018FD},40.11523193743041,-88.23976321906888
9710,Streetname,"6"" X 30""",Not Specified,Punched Telespar,,Streetname,Not Specified,D3-1,Champaign,10550,Not Specified,AERIAL,J,Locust St,7365,Not Specified,{40C6FDB0-8CFD-46E6-B428-2C12E6C63DC9},40.11448800794237,-88.23941361141935
9711,Streetname - Assembly,"6"" X 30""/ 6"" X 30""",Not Specified,Streetlight,,Streetname,Not Specified,D3-1,Champaign,10551,Not Specified,GPS,J,Water St,7401,Not Specified,{14BC7756-A4E4-4521-B39D-456501EC1413},40.11327982791656,-88.2405520145443
9712,Streetname,"6"" X 30""",Not Specified,Unpunched Telespar,,Streetname,Not Specified,D3-1,Champaign,10552,Not Specified,AERIAL,J,Locust St,7368,Not Specified,{F8C8C742-0F7A-40CE-A7F0-9E4ACEB17B44},40.11317111453847,-88.24002972951666
9713,Streetname - Assembly,"6"" X 30""/ 6"" X 30""",Not Specified,Streetlight,,Streetname,Not Specified,D3-1,Champaign,10553,Not Specified,GPS,J,Water St,7402,Not Specified,{2792E7ED-ACB2-4F90-BD8A-BF6840834D82},40.11391451900677,-88.24026149811432
9714,Streetname,"6"" X 30""/ 6"" X 30""",Not Specified,Streetlight,,Streetname,Not Specified,D3-1,Champaign,10554,Not Specified,AERIAL,J,Willow St,7403,Not Specified,{6187D96C-5DCB-4667-AD30-AC3410E063A3},40.113738707882284,-88.23955226932762
9715,Streetname,"8"" X 36""",Not Specified,Punched Telespar,,Streetname,Not Specified,D3-1,Champaign,10555,Not Specified,AERIAL,K,Willow St,7177,Not Specified,{BA83FBDE-4D0B-450A-BE84-E07AB5489C3F},40.11471731165437,-88.24319860720428
9716,Streetname,"8"" X 36""",Not Specified,Punched Telespar,,Streetname,Not Specified,D3-1,Champaign,10556,Not Specified,AERIAL,K,Market St,7404,Not Specified,{3B3F71C5-7792-440C-86DD-CEF0400A1793},40.11450176759436,-88.2426823949335
9717,Streetname,"6"" X 30""",Not Specified,Streetlight,,Streetname,Not Specified,D3-1,Champaign,10557,Not Specified,AERIAL,G,S Market St,7405,Not Specified,{D6640D0F-F135-48DF-9D7D-A092A05D83AD},40.112682381878955,-88.2431709913593
9718,Bidirectional Turn Lane,"36"" X 48""",Not Specified,Streetlight,,Regulatory,Not Specified,R3-9b,Champaign,10559,Not Specified,AERIAL,G,Not Specified,7407,Not Specified,{AF54DBFA-703A-4C98-8A42-20E70BF5DB31},40.11007369558461,-88.25391392543497
9719,No Outlet,"30"" X 30""",Not Specified,Punched Telespar,,Warning,Not Specified,W14-2,Champaign,10560,Not Specified,AERIAL,G,Not Specified,7408,Not Specified,{8FDDF67F-59F9-45E4-BA6D-C2E1D4DCF1A1},40.109540175647545,-88.25392397997845
9720,No Parking to Corner,"12"" X 18""",Not Specified,Punched Telespar,,Parking,Not Specified,HR7-11,Champaign,10561,Not Specified,AERIAL,G,Not Specified,7409,Not Specified,{1D26A7E6-789E-4F4D-AA31-4834728F8CC2},40.10993891420738,-88.25405575780127
9721,No Parking,"12"" X 18""",Not Specified,Punched Telespar,,Parking,Not Specified,R7-1,Champaign,10562,Not Specified,AERIAL,G,Not Specified,7410,Not Specified,{F8C4526C-CC65-49CB-98AA-413A1F88D7A0},40.110028335521896,-88.25395323593969
9722,MTD Bus Stop,"12"" X 18""",Not Specified,Punched Telespar,,MTD,Not Specified,N/A,MTD,10563,Not Specified,AERIAL,C,Not Specified,7411,Not Specified,{6D04DD05-432D-4744-A377-1D912617A04B},40.098267204132625,-88.26499612247514
9723,MTD Bus Stop,"12"" X 18""",Not Specified,Punched Telespar,,MTD,Not Specified,N/A,MTD,10564,Not Specified,AERIAL,C,Not Specified,7412,Not Specified,{E72E07DE-218B-4106-9BD2-BB91F4D96C52},40.09832229925443,-88.27326726841758
9724,MTD Bus Stop,"12"" X 18""",Not Specified,Punched Telespar,,MTD,Not Specified,N/A,MTD,10565,Not Specified,AERIAL,D,Not Specified,6405,Not Specified,{14BA1A8B-C02C-4434-BD94-99E12753FD86},40.09841094861329,-88.28155109642158
9725,MTD Bus Stop,"12"" X 18""",Not Specified,Punched Telespar,,MTD,Not Specified,N/A,MTD,10566,Not Specified,AERIAL,E,Not Specified,7413,Not Specified,{0EF57D9F-49C9-418D-BA6B-42F1579F6925},40.09737852802361,-88.28246771379222
9726,MTD Bus Stop,"12"" X 18""",Not Specified,Punched Telespar,,MTD,Not Specified,N/A,MTD,10567,Not Specified,AERIAL,D,Not Specified,7414,Not Specified,{F62691C8-779E-434F-91CA-BACB7C52A298},40.1024946870113,-88.28160739149766
9727,MTD Bus Stop,"12"" X 18""",Not Specified,Punched Telespar,,MTD,Not Specified,N/A,MTD,10568,Not Specified,AERIAL,D,Not Specified,7415,Not Specified,{BE2595BA-6DC6-4ED1-8BFF-87127E00F70B},40.10600013939618,-88.28122900499419
9728,MTD Bus Stop,"12"" X 18""",Not Specified,Streetlight,,MTD,Not Specified,N/A,MTD,10569,Not Specified,AERIAL,C,Not Specified,7416,Not Specified,{E52A7A87-EE62-4B59-A71D-55073F2BAE98},40.104996172703665,-88.2764965091679
9729,MTD Bus Stop,"12"" X 18""",Not Specified,Punched Telespar,,MTD,Not Specified,N/A,MTD,10570,Not Specified,AERIAL,D,Not Specified,7417,Not Specified,{DDB3D57E-F5CD-4423-95EB-92F64F12A118},40.10230021851887,-88.28140051505727
9730,MTD Bus Stop,"12"" X 18""",Not Specified,Power Pole,,MTD,Not Specified,N/A,MTD,10571,Not Specified,AERIAL,F,Not Specified,7418,Not Specified,{7DEAFCE4-C7A8-4382-BCD5-C94D320634F8},40.09184915722234,-88.27656125917846
9731,MTD Bus Stop,"12"" X 18""",Not Specified,Punched Telespar,,MTD,Not Specified,N/A,MTD,10572,Not Specified,AERIAL,J,Not Specified,7419,Not Specified,{F248A155-D851-40FF-A722-26759FC28A76},40.11446521870818,-88.23856467418605
9732,Neighborhood Watch,"18"" X 24""",Not Specified,Streetlight,,Custom,Not Specified,N/A,Champaign,10573,Not Specified,AERIAL,D,Not Specified,7420,Not Specified,{5BEC12C6-38EB-4691-BFD7-9710BE2261D7},40.09823151903433,-88.2797932113122
9733,No Outlet,"30"" X 30""",Not Specified,Punched Telespar,,Warning,Not Specified,W14-2,Champaign,10574,Not Specified,AERIAL,D,Not Specified,7421,Not Specified,{8B3911FC-A129-4027-88C6-8FE74C3F9713},40.10948705091613,-88.2912113162107
9734,No Parking to Corner,"12"" X 18""",Not Specified,Punched Telespar,,Parking,Not Specified,HR7-11,Champaign,10575,Not Specified,AERIAL,I,Not Specified,7422,Not Specified,{6BC29F3E-99E3-4FF3-BF8E-3C2E8AAF513A},40.108128220785325,-88.23544645345204
9735,No Parking to Corner,"12"" X 18""",Not Specified,Punched Telespar,,Parking,Not Specified,HR7-11,Champaign,10576,Not Specified,AERIAL,I,Not Specified,7423,Not Specified,{8AF5D6A9-03A4-44EB-9D07-5006EBADBD28},40.10788598559506,-88.2350653841567
9736,No Parking 3am-5am,"12"" X 18""",Not Specified,Streetlight,,Parking,Not Specified,R7-2,Champaign,10577,Not Specified,AERIAL,I,Not Specified,7424,Not Specified,{D00636DF-EF5E-48BF-B54E-89146E498127},40.11223497813907,-88.23549042323039
9737,No Parking,"12"" X 18""",Not Specified,Unpunched Telespar,,Parking,Not Specified,R7-1,Champaign,10578,Not Specified,AERIAL,I,Not Specified,7425,Not Specified,{45831542-D742-4059-B375-8EC295A05F19},40.105511091713005,-88.23693812710002
9738,No Parking,"12"" X 18""",Not Specified,Punched Telespar,,Parking,Not Specified,R7-1,Champaign,10579,Not Specified,AERIAL,A,Not Specified,7426,Not Specified,{0572418E-5825-4303-8F3F-6E3804EBF951},40.12194398779016,-88.24529129470682
9739,No Parking,"12"" X 18""",Not Specified,Streetlight,,Parking,Not Specified,R7-1,Champaign,10581,Not Specified,AERIAL,A,Not Specified,7427,Not Specified,{E78836C1-67C7-420B-A74D-8E34A45C457A},40.12080549571016,-88.24528479166678
9740,No Parking,"12"" X 18""",Not Specified,Punched Telespar,,Parking,Not Specified,R7-1,Champaign,10582,Not Specified,AERIAL,A,Not Specified,6598,Not Specified,{98D9B34D-1FF9-4377-8BB5-96769BEAFAB3},40.12053229252818,-88.24528015940682
9741,One Way Left,"12"" X 36""",Not Specified,Streetlight,,Regulatory,Not Specified,R6-1L,Champaign,10583,Not Specified,AERIAL,I,Not Specified,7428,Not Specified,{055CB2D6-D6BE-4FB3-A6E8-C9E16D034851},40.10661164464018,-88.24023775868088
9742,One Way Right,"12"" X 36""",Not Specified,Streetlight,,Regulatory,Not Specified,R6-1R,Champaign,10584,Not Specified,AERIAL,I,Not Specified,7428,Not Specified,{4C9C7961-5CE1-4557-A931-FC033C3FD5CE},40.10661164464018,-88.24023775868088
9743,One Way Right,"12"" X 36""",Not Specified,Punched Telespar,,Regulatory,Not Specified,R6-1R,Champaign,10585,Not Specified,AERIAL,I,Not Specified,7429,Not Specified,{7D8E8A4A-98CE-4BF9-A71D-0668CFBDB163},40.10663312244764,-88.24037080547812
9744,One Way Left,"12"" X 36""",Not Specified,Punched Telespar,,Regulatory,Not Specified,R6-1L,Champaign,10586,Not Specified,AERIAL,I,Not Specified,7429,Not Specified,{B9E3D52E-6016-4E6F-8959-BDC059AF506D},40.10663312244764,-88.24037080547812
9745,One Way Left,"12"" X 36""",Not Specified,Streetlight,,Regulatory,Not Specified,R6-1L,Champaign,10587,Not Specified,AERIAL,I,Not Specified,7153,Not Specified,{3AC15C97-7072-44C1-9C9E-030F10C8022A},40.106567893141204,-88.24096446326965
9746,One Way Right,"12"" X 36""",Not Specified,Streetlight,,Regulatory,Not Specified,R6-1R,Champaign,10588,Not Specified,AERIAL,I,Not Specified,7153,Not Specified,{44AE3D25-092D-4748-BBCF-659F176B8076},40.106567893141204,-88.24096446326965
9747,One Way Left,"12"" X 36""",Not Specified,Punched Telespar,,Regulatory,Not Specified,R6-1L,Champaign,10589,Not Specified,AERIAL,I,Not Specified,7430,Not Specified,{82261C59-FF24-4287-A676-CE1562FE9FBA},40.10794529745004,-88.24100179109294
9748,One Way Right,"12"" X 36""",Not Specified,Punched Telespar,,Regulatory,Not Specified,R6-1R,Champaign,10590,Not Specified,AERIAL,I,Not Specified,7430,Not Specified,{76AAB8B5-6166-4910-8BFF-DFE25E2BDA76},40.10794529745004,-88.24100179109294
9749,One Way Right,"12"" X 36""",Not Specified,Punched Telespar,,Regulatory,Not Specified,R6-1R,Champaign,10591,Not Specified,AERIAL,I,Not Specified,7431,Not Specified,{A81119F3-8C0F-4B2C-8D73-C3466F274B63},40.10785595521397,-88.24045185762205
9750,One Way Left,"12"" X 36""",Not Specified,Punched Telespar,,Regulatory,Not Specified,R6-1L,Champaign,10592,Not Specified,AERIAL,I,Not Specified,7431,Not Specified,{18D11ECF-F3DF-48CD-8921-011211EA4551},40.10785595521397,-88.24045185762205
9751,One Way Right,"12"" X 36""",Not Specified,Punched Telespar,,Regulatory,Not Specified,R6-1R,Champaign,10593,Not Specified,AERIAL,I,Not Specified,7432,Not Specified,{708CF50B-6D2D-446D-A8D4-48665F8F6F35},40.10780148804465,-88.24025883619724
9752,One Way Left,"12"" X 36""",Not Specified,Punched Telespar,,Regulatory,Not Specified,R6-1L,Champaign,10594,Not Specified,AERIAL,I,Not Specified,7432,Not Specified,{37608D9F-2E84-44B4-8F89-BA6A4CEC47FE},40.10780148804465,-88.24025883619724
9753,One Way Left,"12"" X 36""",Not Specified,Punched Telespar,,Regulatory,Not Specified,R6-1L,Champaign,10595,Not Specified,AERIAL,I,Not Specified,7433,Not Specified,{054B7FE2-01A3-4E49-81B4-1972FF76236B},40.107999622408734,-88.24036916815791
9754,One Way Right,"12"" X 36""",Not Specified,Punched Telespar,,Regulatory,Not Specified,R6-1R,Champaign,10596,Not Specified,AERIAL,I,Not Specified,7433,Not Specified,{42754142-F27D-4795-A63A-8207AAE2BD3A},40.107999622408734,-88.24036916815791
9755,Library,"30"" X 24""",Not Specified,Power Pole,,Guide,Not Specified,I-8,Champaign,10597,Not Specified,AERIAL,C,Not Specified,7434,Not Specified,{39DA7752-5797-4661-BD3C-08E738A6CBE0},40.10976531383504,-88.25769548430948
9756,900 West,"24"" X 18""",Not Specified,Streetlight,,Guide,Not Specified,N/A,Champaign,10598,Not Specified,AERIAL,C,Not Specified,1556,Not Specified,{F4E1CAAE-6560-4A42-86A0-C9E425EB6BCD},40.11012910209626,-88.25763556769246
9757,No Parking This Side,"12"" X 18""",Not Specified,Streetlight,,Parking,Not Specified,HR7-13,Champaign,10599,Not Specified,AERIAL,I,Not Specified,7435,Not Specified,{CC339D34-726C-47FA-93AE-74915EFAB976},40.11262532164944,-88.23309235127638
9758,No Parking This Side,"12"" X 18""",Not Specified,Streetlight,,Parking,Not Specified,HR7-13,IDOT,10600,Not Specified,AERIAL,I,Not Specified,7436,Not Specified,{E4AFCA20-E8C6-4010-97A0-2EE9B8A058FB},40.11263113727857,-88.23244853059846
9759,No Parking,"12"" X 18""",Not Specified,Unpunched Telespar,,Parking,Not Specified,R7-1,Champaign,10601,Not Specified,AERIAL,I,Not Specified,7437,Not Specified,{B00C97B5-8BEE-492C-8286-7E6E08C5C207},40.11227009826429,-88.2321376134256
9760,No Parking,"12"" X 18""",Not Specified,Punched Telespar,,Parking,Not Specified,R7-1,Champaign,10602,Not Specified,AERIAL,I,Not Specified,7438,Not Specified,{01E01422-9D78-44ED-B8FA-22D7490140C7},40.11217331988936,-88.23213563021791
9761,No Parking,"12"" X 18""",Not Specified,Power Pole,,Parking,Not Specified,R7-1,Champaign,10603,Not Specified,AERIAL,I,Not Specified,7439,Not Specified,{AF26A99B-D7A7-4AC4-9AFB-ABD04087F555},40.11193063247947,-88.2321309002948
9762,No Parking,"12"" X 18""",Not Specified,Power Pole,,Parking,Not Specified,R7-1,Champaign,10604,Not Specified,AERIAL,I,Not Specified,7440,Not Specified,{EF1C2147-9DCA-45A3-A843-C8C4FB84FAC0},40.111781366726035,-88.23214454638281
9763,No Parking to Corner,"12"" X 18""",Not Specified,Punched Telespar,,Parking,arrow both ways,HR7-11,Champaign,10605,Not Specified,AERIAL,I,Not Specified,7441,Not Specified,{88AC545E-58EE-4B16-8D1B-FE85A243AA90},40.11164401310198,-88.2321360498951
9764,No Parking,"12"" X 18""",Not Specified,Punched Telespar,,Parking,Not Specified,R7-1,Champaign,10606,Not Specified,AERIAL,I,Not Specified,7442,Not Specified,{40B9DE1F-0CD3-4E45-B63F-D32C7567D758},40.111537236273584,-88.2324337743245
9765,No Parking,"12"" X 18""",Not Specified,Punched Telespar,,Parking,Not Specified,R7-1,Champaign,10608,Not Specified,AERIAL,I,Not Specified,7257,Not Specified,{0E09E08C-CAF4-4811-9CD3-33D0A174B5FE},40.11152795113571,-88.23341275241184
9766,No Parking to Corner,"12"" X 18""",Not Specified,Punched Telespar,,Parking,Not Specified,HR7-11,Champaign,10609,Not Specified,AERIAL,I,Not Specified,7444,Not Specified,{BFEEEE4C-F701-41BF-8DD3-B817746A565A},40.1114349420709,-88.23336506132658
