X,Y,OBJECTID,Pole_Material,Pole_Arm_Type,Luminaire_Type,Lamp_Type,Lamp_Wattage,Controller_ID,Northing,Easting,Pole_Height,InstallDate,FACILITYID,Receptacle,ControllerCircuit,Pole_Color,Pole_Manufacturer,Lamp_Manufacturer,Decorative,Notes,Location_Adjusted,RepairYear,FieldVerifiedDate,GlobalID
-9821841.85624729,4882149.79034728,980,Cast Aluminum,Other,Teardrop,HPS,100,SL065,1254518.767025,1012844.44505,2,,1879,No,,Black,Sternberg,GE Evolve,Yes,,AERIAL,,,{79FBB047-19F9-4C4B-894B-27695203F26F}
-9821941.25823343,4882075.50687919,981,Concrete,Pipe Arm,Cobra,HPS,150,SL065,1254332.569375,1012594.9004,3,,1880,No,,Natural,Unknown,GE,No,,AERIAL,,,{BD9E53C4-44D6-4107-AEAD-69BEAA477E69}
-9822625.4420227,4882848.91819341,982,Aluminum,Combo,Cobra/Globe,Other,400/85,SL048,1256266.2437,1010873.743475,6,,1881,No,,Black,,GE-HPS/QL-IND,Yes,,AERIAL,,10/12/18,{ECEEE17F-2614-4868-B71E-41C0DAE79956}
-9822524.02698527,4882849.61573266,983,Aluminum,Combo,Cobra/Globe,Other,400/85,SL048,1256268.26355,1011128.53795,6,,1882,No,,Black,,GE-HPS/QL-IND,Yes,,AERIAL,,10/12/18,{A5B99A03-4B59-4FF6-91B7-66236D321D67}
-9822572.81305151,4882849.23040807,984,Aluminum,Combo,Cobra/Globe,Other,400/85,SL048,1256267.166925,1011005.96835,6,,1883,No,,Black,,GE-HPS/QL-IND,Yes,,AERIAL,,10/12/18,{62FD5D86-1F05-4AFB-BDDA-FAADE9645142}
-9822600.57944202,4882849.01795389,985,Cast Aluminum,Other,Globe,IND,85,SL048,1256266.5603,1010936.208175,1,,1884,Yes,,Black,Sternberg,QL,Yes,,AERIAL,,10/12/18,{5407F6F1-73EF-4A38-941C-4B1264C5928D}
-9822865.40613967,4882721.57186265,986,Aluminum,Davit,Cobra,HPS,250,SL058,1255946.913375,1010272.542,4,,1885,No,,Black,,GE,No,,AERIAL,,,{0C20EC9F-479D-4B42-86B9-D842FAA145DB}
-9822872.52607432,4882698.86767598,987,Aluminum,Davit,Cobra,HPS,250,SL058,1255890.075475,1010254.852,4,,1886,No,,Black,,GE,No,,AERIAL,,,{29F22C55-C720-4E1F-92CF-711F4400672B}
-9822879.80371784,4882676.1659297,988,Aluminum,Davit,Cobra,HPS,250,SL058,1255833.2434,1010238.467,4,,1887,No,,Black,,GE,No,,AERIAL,,,{82799AE7-1A27-4563-A8FE-70D3F9FDB984}
-9822552.70497432,4882875.08464157,989,Cast Aluminum,Other,Globe,IND,85,SL048,1256331.9228,1011056.41825,1,,1888,Yes,,Black,Sternberg,QL,Yes,,AERIAL,,10/12/18,{5A8ACF6B-D3A0-46BB-8D83-06230BA0CF3B}
-9822758.25726895,4882849.69809555,990,Aluminum,Combo,Cobra,Other,400/85,SL048,1256267.84065,1010540.054875,6,,1889,No,,Black,,GE-HPS/QL-IND,Yes,,AERIAL,,10/12/18,{D4C82B3F-F7BA-4596-AD10-27F6E1F502B7}
-9822571.53560216,4882874.88108065,991,Cast Aluminum,Other,Globe,IND,85,SL048,1256333.39359999,1010975.67135,1,,1890,Yes,,Black,Sternberg,QL,Yes,,AERIAL,,10/12/18,{FB05537A-BBF8-4F32-868D-000D5C2C15E6}
-9822647.30955845,4882848.89080315,992,Cast Aluminum,Other,Globe,IND,85,SL048,1256266.11635,1010818.8033,1,,1894,Yes,,Black,Sternberg,QL,Yes,,AERIAL,,10/12/18,{2E25CF76-74FA-475C-A4AF-C6968BC3E324}
-9822777.80092155,4882833.88381731,993,Aluminum,Combo,Cobra/Globe,LED,250/100,SL048,1256228.66914999,1010489.790825,8,2017/01/01 06:00:00+00,1895,No,,Black,Valmont,GE,Yes,,GPS,,,{063EA786-DC85-4CDB-B8BE-7322F1E2BE8A}
-9822857.19124586,4882644.96857147,994,Aluminum,Davit,Cobra,HPS,250,SL058,1255755.22832499,1010291.195,4,,1896,No,,Black,,GE,No,,AERIAL,,,{BA6C189F-CF2C-4027-B539-4D04C86B9C0F}
-9822850.55755444,4882666.71979652,995,Aluminum,Davit,Cobra,HPS,250,SL058,1255809.680475,1010309.814,4,,1897,No,,Black,,GE,No,,AERIAL,,,{DEEC46D2-0625-4B89-8EAD-35497CBA1FD0}
-9822843.06686439,4882689.55224206,996,Aluminum,Davit,Cobra,HPS,250,SL058,1255866.840275,1010329.049,4,,1898,No,,Black,,GE,No,,AERIAL,,,{7CC0FE34-A453-4C88-B4F9-C29353C3BB1E}
-9822395.51604548,4882714.63532907,997,Concrete,Pipe Arm,Cobra,HPS,150,SL091,1255934.30675,1011448.186,3,,1904,No,,Natural,Unknown,GE,No,,AERIAL,,,{E99201F8-18DF-4564-8567-C4EDEC35C3B3}
-9822342.57602895,4882728.70890473,998,Concrete,Pipe Arm,Cobra,HPS,150,SL091,1255966.18335,1011584.75,3,,1905,No,,Natural,Unknown,GE,No,,AERIAL,,,{103CE69D-534A-4DAE-9E66-C09563680DB0}
-9825070.48985237,4882365.39876775,999,Cast Iron,Other,Globe,IND,55,SL009,1255049.32534999,1004731.305,7,,1909,No,,Green,,QL,Yes,,AERIAL,,,{245B11BB-3E20-4050-9949-6227AB263E3C}
-9825070.61720929,4882416.61299965,1000,Cast Iron,Other,Globe,IND,55,SL009,1255179.667,1004725.532,7,,1910,No,,Green,,QL,Yes,,AERIAL,,,{F93558FB-5A5D-409D-9887-A9E559B032E2}
-9825036.49753425,4882445.55774672,1001,Cast Iron,Other,Globe,IND,55,SL009,1255249.09465,1004815.322,7,,1911,No,,Green,,QL,Yes,,AERIAL,,,{3A51D46E-9067-4570-98DD-D210F2795458}
-9824948.62903638,4882459.78237236,1002,Cast Iron,Other,Globe,IND,55,SL009,1255291.49637499,1005038.732,7,,1912,No,,Green,,QL,Yes,,AERIAL,,,{019C9C60-FF4F-481C-9C4B-1A28140D6FDF}
-9825005.67380925,4882460.54754976,1003,Cast Iron,Other,Globe,IND,55,SL009,1255280.5966,1004891.39,7,,1913,No,,Green,,QL,Yes,,AERIAL,,,{78A2D9E3-ADB2-4EF0-BBF7-E9A957FAF608}
-9825064.9240941,4882461.93954342,1004,Cast Iron,Other,Globe,IND,55,SL009,1255289.57355,1004742.868,7,,1914,No,,Green,,QL,Yes,,AERIAL,,,{EFD2BCAF-D7DC-4BDF-A00F-BCFB07A4ADF6}
-9825071.94778362,4882541.172461,1005,Cast Iron,Other,Globe,IND,55,SL009,1255491.47845,1004726.012,7,,1915,No,,Green,,QL,Yes,,AERIAL,,,{F93303DC-3416-4E9A-BAC3-2690B2D1E234}
-9825123.97657793,4882709.95815038,1006,Cast Iron,Other,Globe,IND,55,SL009,1255912.25584999,1004598.547,7,,1916,No,,Green,,QL,Yes,,AERIAL,,,{D2564D46-80A3-4643-8B2A-285B14F17A7B}
-9825074.13556252,4882813.66825063,1007,Cast Iron,Other,Globe,IND,55,SL009,1256174.11385,1004723.947,7,,1917,No,,Green,,QL,Yes,,AERIAL,,,{E453D5CD-DEEB-4129-85C9-ADA2B60A4538}
-9825274.47396934,4883014.03243817,1008,Cast Iron,Other,Globe,IND,55,SL009,1256673.21265,1004217.953,7,,1918,No,,Green,,QL,Yes,,AERIAL,,,{2055F8AE-4135-4687-8517-579FBA6ACC66}
-9824978.15500376,4882569.48488003,1009,Cast Iron,Other,Globe,IND,55,SL009,1255566.847675,1004963.668,7,,1919,No,,Green,,QL,Yes,,AERIAL,,,{B588420F-0132-40B4-AF73-9B3B9D9B4F8F}
-9824545.58124027,4882478.1182842,1010,Cast Iron,Other,Globe,IND,55,SL009,1255328.53375,1006045.116,7,,1920,No,,Green,,QL,Yes,,AERIAL,,,{A632FB3A-4FEE-4C70-8278-CBFB0C140346}
-9824545.60001959,4882422.0545562,1011,Cast Iron,Other,Globe,IND,55,SL009,1255193.972525,1006046.069,7,,1921,No,,Green,,QL,Yes,,AERIAL,,,{6CAFE49E-CB1B-4347-B900-8C2C1166954F}
-9824545.57961649,4882366.44927896,1012,Cast Iron,Other,Globe,IND,55,SL009,1255054.507625,1006048.933,7,,1922,No,,Green,,QL,Yes,,AERIAL,,,{804BAECF-B7FF-426F-86F2-FF2C08C5E341}
-9824556.26795715,4882393.46107236,1013,Cast Iron,Other,Globe,IND,55,SL009,1255127.59775,1006021.698,7,,1923,No,,Green,,QL,Yes,,AERIAL,,,{25DE0820-2BD8-44A9-B80D-D5D0D52AC773}
-9824556.25289396,4882449.67500902,1014,Cast Iron,Other,Globe,IND,55,SL009,1255274.46224999,1006021.404,7,,1924,No,,Green,,QL,Yes,,AERIAL,,,{D799810D-5D04-4A25-B713-CC812B4CB26A}
-9824555.93740661,4882505.39162182,1015,Cast Iron,Other,Globe,IND,55,SL009,1255401.714175,1006026.849,7,,1925,No,,Green,,QL,Yes,,AERIAL,,,{D04194BC-E36A-445A-9E8F-ADF565242360}
-9824427.30522208,4882362.31928011,1016,Cast Iron,Other,Globe,IND,55,SL009,1255036.50494999,1006353.727,7,,1926,No,,Green,,QL,Yes,,AERIAL,,,{DEA2B961-9CB7-4B14-853E-8F31A658CEF8}
-9824411.92325128,4882393.18385006,1017,Cast Iron,Other,Globe,IND,55,SL009,1255122.727275,1006383.622,7,,1927,No,,Green,,QL,Yes,,AERIAL,,,{91ED1451-BC23-4919-A1BE-122C9692D06E}
-9823374.44117957,4883135.6583409,1018,Cast Aluminum,Other,Globe,HPS,100,SL032,1256984.6055,1008996.139925,1,,1930,Yes,F,Black,,GE,Yes,,AERIAL,,,{B0E52CBE-4039-4040-9145-DD13A361C292}
-9822362.18346434,4882877.06483548,1019,Cast Aluminum,Other,Globe,IND,85,SL048,1256337.39889999,1011535.08005,1,,1932,Yes,,Black,Sternberg,QL,Yes,,AERIAL,,10/12/18,{92051BE5-FB2C-4C0F-AB0D-4166EF40D43C}
-9822734.68161453,4882848.17824963,1020,Cast Aluminum,Other,Globe,IND,85,SL048,1256264.099625,1010599.290725,1,,1933,Yes,,Black,Sternberg,QL,Yes,,AERIAL,,10/12/18,{FAA41F3B-0545-4F12-A545-B073161D7E23}
-9823025.09650608,4882849.23668244,1021,Aluminum,Truss Arm,Cobra,LED,286(LED),SL059,1256264.249925,1009869.542,5,,1935,No,,Black,,GE,Yes,,AERIAL,,,{BE522E2A-E3CE-40E9-9D71-B08EA1A6F410}
-9823293.80115947,4883009.39235671,1022,Aluminum,Pipe Arm,Cobra,HPS,250,SL032,1256667.3093,1009198.156,5,,1936,No,B,Natural,,GE,No,,AERIAL,,,{B60BF3FE-A341-4B8A-B9F6-42804B2A7CC1}
-9823091.99037418,4883545.26180077,1023,Aluminum,Pipe Arm,Cobra,HPS,100,SL052,1258007.58922499,1009699.799,,,1937,No,,,,GE,No,,AERIAL,,,{8AD34A25-6532-4F8E-9ECF-4A4473B4BAF2}
-9823100.22269021,4883600.59885971,1024,Aluminum,Pipe Arm,Cobra,HPS,100,SL052,1258146.04185,1009678.976,,,1938,No,,,,GE,No,,AERIAL,,,{D75F2765-1D7F-41EE-996F-01D169457E40}
-9823121.45348201,4883685.80234936,1025,Aluminum,Pipe Arm,Cobra,HPS,100,SL052,1258359.196075,1009625.421,,,1939,No,,,,GE,No,,AERIAL,,,{C3C119A2-5FBB-4911-A6C7-7019CF8E5C77}
-9823100.10950704,4883769.0234944,1026,Aluminum,Pipe Arm,Cobra,HPS,100,SL052,1258567.4976,1009678.829,,,1940,No,,,,GE,No,,AERIAL,,,{59DC7C4F-D289-4824-99A6-2A941C867E13}
-9823101.82044103,4883832.25934126,1027,Aluminum,Pipe Arm,Cobra,HPS,100,SL052,1258725.72895,1009674.369,,,1941,No,,,,GE,No,,AERIAL,,,{FA22E132-AFAD-4D75-9FFF-C6D3980F958F}
-9822972.68234494,4882688.50047062,1028,Aluminum,Pipe Arm,Cobra,LED,100,SL059,1255863.868875,1010001.748525,5,,1943,No,,Black,,GE Evolve,Yes,,AERIAL,,,{D934CF3F-ED6E-42FB-9A44-9A22C8400EE9}
-9824805.64175059,4882721.36480168,1029,Cast Iron,Other,Globe,IND,55,SL009,1255941.7728,1005396.45585,7,,1947,No,,Green,,QL,Yes,,AERIAL,,,{4769825D-B3DD-48D3-9082-ABEB4CB2D2BB}
-9824737.67920322,4882722.03218588,1030,Cast Iron,Other,Globe,IND,55,SL009,1255943.588725,1005567.206,7,,1948,No,,Green,,QL,Yes,,AERIAL,,,{82EDA43E-33C6-4420-A46C-9C73CD34299C}
-9824675.33175633,4882721.30462953,1031,Cast Iron,Other,Globe,IND,55,SL009,1255941.902975,1005723.853,7,,1949,No,,Green,,QL,Yes,,AERIAL,,,{6881E6A4-96C9-43C5-A9A0-E87A64874966}
-9824601.21200019,4882720.84209289,1032,Cast Iron,Other,Globe,IND,55,SL009,1255939.1013,1005913.16555,7,,1950,No,,Green,,QL,Yes,,AERIAL,,,{A5106BAF-5323-44B0-9D2B-1F9C67DA8BE9}
-9825410.79967709,4881546.31757859,1033,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1252999.2277,1003879.805,3,,1951,No,,Natural,,GE,No,,AERIAL,,,{70E609D2-19BD-4721-B588-C4459FA7532E}
-9825853.16196242,4881559.01231531,1034,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1253030.62622499,1002766.786,3,,1952,No,,Natural,,GE,No,,AERIAL,,,{1D761029-5C9F-4AA7-8D48-9F37CCC1A7C1}
-9822600.34241891,4882875.29732635,1035,Cast Aluminum,Other,Globe,IND,85,SL048,1256331.14585,1010934.928,1,,1953,Yes,,Black,Sternberg,QL,Yes,,AERIAL,,10/12/18,{B8AE1A01-8082-4107-A892-5F587ACBE601}
-9823010.74854578,4882849.80431014,1036,Cast Aluminum,Other,Globe,HPS,85,SL059,1256266.141825,1009902.378,1,,1954,Yes,,Black,,QL,Yes,,AERIAL,,,{0B7ACB12-255D-415A-9B18-1A0F50E476AA}
-9822501.93057587,4883164.83777439,1037,Aluminum,Davit,Cobra,HPS,100,SL047,1257057.169275,1011183.199,4,,1957,No,,Natural,,GE,No,,AERIAL,,,{8C1BD61F-A138-4F21-A4EC-452800CEE70C}
-9822502.06122616,4883230.51591536,1038,Aluminum,Davit,Cobra,HPS,100,SL047,1257221.526,1011182.693,4,,1958,No,,Natural,,GE,No,,AERIAL,,,{C7544833-0426-432A-A29B-9A656DAA8600}
-9822978.07395389,4883871.24721819,1039,Aluminum,Pipe Arm,Cobra,HPS,100,SL052,1258823.608125,1009985.139,,,1960,No,,,,GE,No,,AERIAL,,,{B3FD6C85-2593-45C6-8F39-1EFA93A493CA}
-9824547.03989453,4882720.53710584,1040,Cast Iron,Other,Globe,IND,55,SL009,1255938.656525,1006047.603825,7,,1961,No,,Green,,QL,Yes,,AERIAL,,,{B0168C7A-B0F8-42AB-820A-08F63F6A3EBE}
-9824491.61986636,4882720.01623995,1041,Cast Iron,Other,Globe,IND,55,SL009,1255939.784425,1006186.385,7,,1962,No,,Green,,QL,Yes,,AERIAL,,,{9601CB56-C7EA-4A39-8882-B4331BB1F200}
-9826441.33881628,4882977.1219973,1042,Cast Iron,Other,Globe,IND,55,SL010,1256578.87135,1001286.404,7,,1963,No,,Green,,QL,Yes,,AERIAL,,,{CEC2116D-48E0-4133-AB0C-8089B4CD73D8}
-9826248.80130254,4883009.0255395,1043,Cast Iron,Other,Globe,IND,55,SL010,1256659.669675,1001766.771,7,,1964,No,,Green,,QL,Yes,,AERIAL,,,{0BDCD88C-A6AC-44F9-8B6F-9157F62E498B}
-9826213.04158609,4882947.35931123,1044,Cast Iron,Other,Globe,IND,55,SL010,1256504.580725,1001860.043,7,,1965,No,,Green,,QL,Yes,,AERIAL,,,{E6A49288-BC1A-43B6-B816-6AEAD4C86B5C}
-9826198.03965199,4882974.95369791,1045,Cast Iron,Other,Globe,IND,55,SL010,1256573.663225,1001897.684,7,,1966,No,,Green,,QL,Yes,,AERIAL,,,{CEB7CB0D-CA95-474A-AEED-0D4ADF303416}
-9823393.61470011,4883135.97153707,1046,Aluminum,Pipe Arm,Cobra,HPS,250,SL014,1256983.829825,1008961.433925,6,,1967,No,,Black,,GE,No,,AERIAL,,,{95D35E4E-F81C-4E2B-B5A2-B047E41184E1}
-9822681.63885334,4882630.65966481,1047,Cast Aluminum,Other,Globe,IND,85,SL060,1255719.88457499,1010734.385,1,,1969,Yes,,Black,,GE,Yes,,AERIAL,,11/1/18,{00AAF851-E1EA-4ED6-9AAC-218DCF8B236F}
-9823334.91589243,4883007.92180418,1048,Aluminum,Pipe Arm,Cobra,HPS,250,SL032,1256662.7879,1009089.684,5,,1970,Yes,B,Natural,,GE,No,,AERIAL,,,{2DD3A656-5759-4409-80FE-21926EE0E9B0}
-9823355.84572338,4883010.57162297,1049,Cast Aluminum,Other,Globe,HPS,100,SL032,1256669.548925,1009034.465,1,,1971,Yes,G,Black,,GE,Yes,,AERIAL,,,{2CE446C1-5016-450D-8A37-FC9F2C16FD7B}
-9823397.96832374,4883018.48005737,1050,Aluminum,Pipe Arm,Cobra,HPS,250,SL032,1256687.012475,1008931.203,4,,1973,Yes,B,Natural,,GE,No,,AERIAL,,,{6A99DC92-1A4E-4BAE-A41D-997F2BCA4359}
-9822502.89442073,4883387.27024482,1051,Aluminum,Davit,Cobra,HPS,100,SL047,1257613.7909,1011179.291,4,,1976,No,,Natural,,GE,No,,AERIAL,,,{E0B0DCFE-15E7-4D89-9C18-BADE24D61C02}
-9822411.48201461,4883422.46929018,1052,Aluminum,Davit,Cobra,HPS,100,SL047,1257702.12305,1011411.408,4,,1977,No,,Natural,,GE,No,,AERIAL,,,{9F050A66-20DE-4B25-B0EB-A052D29784D2}
-9822411.34800231,4883492.47579217,1053,Aluminum,Davit,Cobra,HPS,100,SL047,1257877.30745,1011409.877,4,,1978,No,,Natural,,GE,No,,AERIAL,,,{DF584D6B-F70E-4A33-AB70-3E9A02EBA2F9}
-9822331.77881354,4882664.40758263,1054,Concrete,Pipe Arm,Cobra,HPS,150,SL091,1255805.2935,1011612.054275,3,,1980,No,,Natural,Unknown,GE,No,,AERIAL,,,{7FC0E43B-5936-43DB-A740-E963CEBE2191}
-9821749.71290295,4881763.60520732,1055,Aluminum,Other,Other,HPS,100,SL071,1253553.499325,1013078.602425,,,1981,No,,Natural,,GE,No,,AERIAL,,,{BF53C2F3-817F-40EC-A79C-99AB5D558453}
-9821589.72650193,4882466.72039279,1056,Cast Aluminum,Other,Teardrop,LED,250/100,SL122,1255323.2049,1013477.4841,8,2018/09/01 05:00:00+00,1982,Yes,,Black,Sternberg,LED,Yes,,GPS,,,{8F32E7BC-4009-43FC-888B-7359C9E2B674}
-9824471.88234081,4881806.06176838,1057,Steel,Truss Arm,Cobra,HPS,100,SL035,1253654.727975,1006241.303025,3,,1985,No,,Green,,GE,No,,AERIAL,,,{4926B3E3-5DA2-4E3F-9C7E-BC26E16DD04E}
-9825854.75149878,4881690.60660486,1058,Aluminum,Truss Arm,Cobra,HPS,70,SL083,1253359.984525,1002763.265,3,,1988,No,,Natural,,GE,No,,AERIAL,,,{3A16A64F-D6A0-452A-AA6A-F3275DDE8467}
-9825199.00640451,4882043.20849373,1059,Aluminum,Truss Arm,Cobra,HPS,70,SL082,1254245.855475,1004408.317,3,,1989,No,,Natural,,GE,No,,AERIAL,,,{695B82B5-0889-429E-9908-1C570AC5C04B}
-9822681.97418302,4882705.89574347,1060,Cast Aluminum,Combo,Cobra/Globe,Other,250/85,SL060,1255908.169075,1010733.742,6,,1990,No,,Black,,GE/QL,Yes,,AERIAL,,11/1/18,{D43B4E71-66FF-4AA0-8FF3-7B5FC9FE0B3C}
-9822681.45032137,4882733.93167611,1061,Cast Aluminum,Combo,Cobra/Globe,Other,250/85,SL060,1255978.714375,1010732.987,6,,1991,No,,Black,,GE/QL,Yes,,AERIAL,,11/1/18,{C914EB8D-607C-45C5-BD6A-B212D5B1B555}
-9822683.92979239,4883074.23946285,1062,Aluminum,Combo,Cobra,HPS,250/100,SL087,1256831.52012499,1010726.195,6,,1992,Yes,,Black,,GE,Yes,,AERIAL,,,{6D9CE03D-5252-4A66-8800-17F3738D3F29}
-9822165.13233596,4883016.37976618,1063,Aluminum,Davit,Cobra,HPS,100,SL047,1256686.585775,1012029.763,4,,1993,No,,Natural,,GE,No,,AERIAL,,,{8C59C1B9-D153-4C9E-94DF-8E30F446F5DA}
-9822316.14837562,4882948.77558186,1064,Aluminum,Davit,Cobra,HPS,100,SL047,1256516.9845,1011650.541225,4,,1994,No,,Natural,,GE,No,,AERIAL,,,{15232002-7538-4158-901C-028A8A0BAEF7}
-9822315.52285471,4882891.19601248,1065,Aluminum,Davit,Cobra,HPS,100,SL047,1256372.891425,1011647.844,4,,1995,Yes,,Natural,,GE,No,,AERIAL,,,{F9F1777D-9282-4892-A94B-DC3FAA66A39F}
-9821961.53083785,4883305.6166878,1066,Aluminum,Davit,Cobra,HPS,100,SL046,1257410.83019999,1012543.309,4,,1996,No,,Natural,,GE,No,,AERIAL,,,{849FFB7F-5693-4D57-876E-B60C461AE800}
-9823117.00892347,4882848.96566813,1067,Steel,Traffic Signal,Cobra,LED,286(LED),TS043,1256264.07295,1009673.6208,5,,2000,No,,Black,,GE,Yes,,AERIAL,,,{EDF58437-A8E5-428C-A64A-7E2DF8CF0B89}
-9823163.98079391,4882848.66313368,1068,Cast Aluminum,Other,Globe,IND,85,SL033,1256260.730425,1009525.739,1,,2001,Yes,,Black,Sternberg,QL,Yes,,AERIAL,,,{3F089E84-6606-4249-A16E-32950E22045D}
-9823158.73200244,4883566.50188845,1069,Aluminum,Davit,Cobra,HPS,100,SL052,1258060.569,1009532.074075,,,2003,No,,,,GE,No,,AERIAL,,,{4BA3E6F5-88C8-422C-8ED1-06429B24B050}
-9823041.92134407,4882878.42799294,1070,Cast Aluminum,Other,Globe,HPS,100,SL041,1256337.0861,1009826.24285,1,,2004,No,,Black,,GE,Yes,,AERIAL,,,{9E22CDBD-A05A-4871-9BD6-ECC4CBEFCDD7}
-9823033.52127044,4882893.6211717,1071,Cast Aluminum,Other,Globe,HPS,100,SL041,1256375.69289999,1009847.49715,1,,2005,Yes,,Black,,GE,Yes,,AERIAL,,,{C988EDC3-1C3E-436C-B7CC-8EE463562EB4}
-9823085.06850997,4882893.35952899,1072,Cast Aluminum,Other,Globe,HPS,100,SL041,1256374.6014,1009717.817,1,,2006,Yes,,Black,,GE,Yes,,AERIAL,,,{C35BAA7B-3535-42A9-9994-3D6696BE259E}
-9823083.8625525,4882882.22224269,1073,Cast Aluminum,Other,Globe,HPS,100,SL041,1256347.271375,1009720.38925,1,,2007,Yes,,Black,,GE,Yes,,AERIAL,,,{E9E5A342-2442-4D54-8536-4410C24F3340}
-9823086.16061161,4882869.65879467,1074,Aluminum,Truss Arm,Cobra,LED,286(LED),SL033,1256315.685775,1009714.786675,5,,2008,No,,Black,,GE,Yes,,AERIAL,,,{D1096A58-A572-4858-8902-6F50585550D0}
-9823058.21461198,4883114.90340808,1075,Aluminum,Davit,Cobra,HPS,250,SL054,1256932.5324,1009785.861,,,2011,No,22/24,Natural,,GE,No,,AERIAL,,,{582D2E43-67AE-41B5-8A28-D95175554C34}
-9822682.1169522,4882758.92498244,1076,Cast Aluminum,Other,Globe,IND,85,SL060,1256040.87835,1010733.815,1,,2012,Yes,,Black,,GE,Yes,,AERIAL,,11/1/18,{29ABC5BE-A8D9-44F0-8C93-67E0FD4E9A41}
-9822682.04133883,4882779.73865121,1077,Cast Aluminum,Combo,Cobra/Globe,Other,250/85,SL060,1256092.96619999,1010731.727,6,,2013,No,,Black,,GE/QL,Yes,,AERIAL,,11/1/18,{E2D178CF-C417-475F-B565-7820D5C5473C}
-9822763.34631829,4882556.71287415,1078,Concrete,Pipe Arm,Cobra,HPS,150,SL062,1255537.037175,1010525.787,3,,2015,No,,Natural,Unknown,GE,No,,AERIAL,,,{57FB95D3-DFFA-43AB-A838-BDA16712FBDA}
-9822782.49302331,4882485.12897523,1079,Concrete,Pipe Arm,Cobra,HPS,150,SL062,1255355.408025,1010480.126825,3,,2016,No,,Natural,Unknown,GE,No,,AERIAL,,,{0374F1CA-E0BB-48E8-9AD3-261E7CFD0BBE}
-9822746.97385315,4882471.41326236,1080,Concrete,Pipe Arm,Cobra,HPS,150,SL062,1255321.176625,1010569.405,3,,2017,No,,Natural,Unknown,GE,No,,AERIAL,,,{922022BE-93A7-4454-A0FD-69A693128DBE}
-9823612.83550917,4883699.18262944,1081,Steel,Truss Arm,Cobra,HPS,150,SL021,1258395.4076,1008400.61,3,,2018,No,,Green,,GE,No,,AERIAL,,,{A4973CA7-9D8A-43E6-AE89-D7A88D9529AA}
-9824303.55733789,4883431.93863985,1082,Cast Iron,Other,Globe,IND,55,SL029,1257723.061225,1006655.653,7,,2019,No,,Green,,QL,Yes,,AERIAL,,,{7FC1E7F5-44C1-4942-8617-113D82C6B6D9}
-9824391.99424925,4883416.8778427,1083,Cast Iron,Other,Globe,IND,55,SL029,1257686.232825,1006430.263,7,,2020,No,,Green,,QL,Yes,,AERIAL,,,{A7EFC3D7-1144-477D-863C-6CF7C1D2F212}
-9822837.32357963,4883046.69986633,1084,Aluminum,Truss Arm,Cobra,HPS,250,SL057,1256760.025075,1010340.27425,1,,2022,No,,,,GE,No,,AERIAL,,,{915D1878-1AB0-4A0C-B215-AD9648EB64A9}
-9822828.76606015,4883073.15401561,1085,Aluminum,Truss Arm,Cobra,HPS,250,SL057,1256827.802825,1010362.555075,1,,2023,No,,,,GE,No,,AERIAL,,,{09E7251C-FE84-4DD9-ABE5-E7A13BBA38C6}
-9822820.35148412,4883099.61309783,1086,Aluminum,Truss Arm,Cobra,HPS,250,SL057,1256891.6862,1010381.933175,1,,2024,No,,,,GE,No,,AERIAL,,,{5810F5F5-98D8-4421-A62F-4AB21FE8E4EC}
-9822811.79695645,4883126.24108718,1087,Aluminum,Truss Arm,Cobra,HPS,250,SL057,1256958.032325,1010403.406925,1,,2025,No,,,,GE,No,,AERIAL,,,{ABE76F5A-3120-4DF8-A7CB-B0776A1AD6B7}
-9822787.29635441,4882482.95041095,1088,Fiberglass,Davit,Cobra,HPS,150,SL062,1255349.94295,1010468.064275,,,2033,No,,,,GE,No,,AERIAL,,,{757D40E4-39B8-4331-A81D-8AB1306FCCBC}
-9822809.25905847,4882413.87818812,1089,Concrete,Pipe Arm,Cobra,HPS,150,SL062,1255177.021425,1010413.06475,3,,2034,No,,Natural,Unknown,GE,No,,AERIAL,,,{62A03AC3-94B7-4161-A90E-B8918FE02965}
-9825339.80810216,4883594.83353182,1090,Steel,Truss Arm,Cobra,HPS,150,SL020,1258126.497775,1004052.652,3,,2035,No,,Green,,GE,No,,AERIAL,,,{C95748E2-43F1-4221-A15E-2787B4799B8F}
-9821719.97066522,4884676.60573512,1091,Aluminum,Davit,Cobra,HPS,100,SL039,1260842.24185,1013143.346,4,,2036,No,,Natural,,GE,No,,AERIAL,,,{4D811A9A-DD4F-4B6E-A141-D0F1D2B7CD5E}
-9821729.1479199,4884719.16352641,1092,Aluminum,Davit,Cobra,HPS,100,SL039,1260948.6983,1013120.169,4,,2037,No,,Natural,,GE,No,,AERIAL,,,{250D9FB1-C091-4C3E-B0AD-AE9F173811DD}
-9821769.37746234,4884659.03448958,1093,Aluminum,Davit,Cobra,HPS,100,SL039,1260798.1328,1013019.289,4,,2038,No,,Natural,,GE,No,,AERIAL,,,{D160FDF3-B80E-4551-B677-AA4E4A1C037E}
-9821769.33189839,4884617.77496887,1094,Aluminum,Davit,Cobra,HPS,100,SL039,1260694.897525,1013019.523,4,,2039,No,,Natural,,GE,No,,AERIAL,,,{08030067-74D4-4AA0-895D-964EB16E3919}
